list_place,A,B,C,mu_a-ea0,mu_b-ea0,mu_cea0,e,e_tot,zpe,harm_freq,formula,iupac_name,canonical_smi,internal_smi,weight,charge,name,multiplicity,distance,log_column,log_column_unc,mu_a,mu_b,mu_c
1949,61806.94186,6124.04138,5571.95344,1.87E-05,0.2630731,0.5666691,-512.656402990038,,,[],CH2OS,methanethioic S-acid,C(=O)S,O=CS,62.09,0,geom1951,1,0.08772766,12.621004191544100,1.4141185553403500,4.753065865053E-05,0.6686651185153340,1.4403291743263700
464,17763.68637,894.45298,860.28689,0.3225764,0.595396,0.8854211,-322.102423932238,,,[],,,,N#CC#CCC=O,,0,geom465,1,0.08332964,11.986753282086700,1.414122225938990,0.8199074201666750,1.5133456704754500,2.250515939362400
1178,11025.83062,9586.92511,5298.80262,0.0,1.2217815,1.4165102,-229.011604190354,,,[],C2H4O2,acetic acid,CC(=O)O,CC(=O)O,60.05,0,geom1179,1,0.04830308,11.950199777449700,1.4141424226857800,0.0,3.10545879262206,3.6004097749301600
832,9753.52646,2248.36625,1848.12784,-0.0003969,0.2951743,1.1187295,-342.309454026747,,,[],C3H4O3,formyl acetate,CC(=O)OC=O,CC(=O)OC=O,88.06,0,geom833,1,0.052356333,11.833654150152300,1.4141519305501800,-0.00100881916675911,0.7502582297170660,2.8435267372608600
794,3335.90397,999.02117,779.23195,-0.3727742,0.7427187,0.2382396,-440.105796444138,,,[],C8H9NO,"2,3-dihydro-1-benzofuran-5-amine",C1COC2=C1C=C(C=C2)N,Nc1ccc2c(c1)CCO2,135.16,0,geom795,1,0.06832246,11.801419357110000,1.4142305365098900,-0.9474975002098610,1.8878026204847800,0.6055446580020750
60,11746.44207,1014.92201,947.17923,-0.4436729,1.0644142,1.244844,-303.437788013321,,,[],C5H6N2,2-(prop-2-ynylamino)acetonitrile,C#CCNCC#N,C#CCNCC#N,94.11,0,geom61,1,0.061726928,11.847101434940000,1.4142875073660600,-1.1277040193791800,2.7054710162019800,3.1640778201690000
1354,34453.48767,9184.47419,8119.39138,0.515771,0.0406503,-0.5634983,-154.99414985555,,,[],C2H6O,ethanol,CCO,CCO,46.07,0,geom1355,1,0.071709916,12.077967801756500,1.4143276603983200,1.3109591092429100,0.10332275579367100,-1.4322698046766800
1469,290491.06394,4482.1881,4414.08021,0.0002905,0.0020342,-0.3600256,-153.294671622969,,,[],C4H4,,C=C=C=C,[C]=C=C=C,52.07,0,geom1471,3,0.059890408,12.056783774368500,1.4144038052778800,0.00073837734427695,0.005170420632454980,-0.9150937913931690
481,30633.48016,2486.66296,2368.82256,2.7E-06,-0.560911,0.6884341,-231.088693129499,,,[],C4H6O,ethynoxyethane,CCOC#C,C#COCC,70.09,0,geom482,1,0.08608054,12.07000647462540,1.414405722626490,6.86271542013E-06,-1.425693544081680,1.7498249310419700
881,159011.15345,375.0787,375.0781,-0.0015868,-0.006297,-0.7358752,-344.98586536579,,,[],C9H4,"nona-1,3,5,7-tetrayne",CC#CC#CC#CC#C,C#CC#CC#CC#CC,112.13,0,geom882,1,0.050696585,12.20601447126330,1.4144153997856300,-0.00403324326987492,-0.016005377407614300,-1.8704081786412000
1117,10547.2382,4115.73926,2960.49574,6.9E-06,-0.1563922,0.6935478,-229.876106606224,,,[],C4H4O,but-1-en-3-yn-2-ol,C=C(C#C)O,C#CC(=C)O,68.07,0,geom1118,1,0.04152586,11.962623307179400,1.4144553716062100,1.753805051811E-05,-0.3975093194548350,1.762822659873050
1937,5633.8162,2830.59549,1998.97095,-0.3254815,0.5625471,-6.3E-05,-267.90302646285,,,[],C5H4O,"penta-1,4-diyn-3-ol",C#CC(C#C)O,C#CC(O)C#C,80.08,0,geom1939,1,0.06189069,12.02041107932650,1.4144594520642300,-0.8272914477840900,1.4298520954516300,-0.0001601300264697
1923,7880.56336,2095.71967,1690.16626,-0.0014407,-0.0647342,-0.2698153,-234.552127463137,,,[],C6H10,"(3E)-3-methylpenta-1,3-diene",CC=C(C)C=C,C=C/C(C)=C/C,82.14,0,geom1925,1,0.059101336,11.78421941163740,1.4145512047785600,-0.00366189411325233,-0.164537923166585,-0.685802081443334
670,1739.34319,1435.88592,1222.61389,-1.1069716,-0.0093651,-0.4287349,-382.108156400742,,,[],,,,C#CC(=O)C(C#C)C#C,,0,geom671,1,0.04274344,12.209802621399400,1.414588881157170,-2.813641136654070,-0.02380370969668870,-1.0897354108807000
156,44095.24689,9444.83068,8255.34402,0.0314483,0.464813,0.5527603,-154.33297822233,,,[],C2H6O,ethanol,CCO,C[CH]O,46.07,0,geom157,2,0.061325092,12.160477726810300,1.4146409753739000,0.07993360494328680,1.1814367935469900,1.4049765312761800
213,3471163520.10666,2305.91872,2305.91719,1.6E-06,0.0001071,2.470077,-207.161390916026,,,[],C4H2N+,,C#C[C+]=C=N,C#C[C+]=C=[N],64.07,1,geom214,2,0.057561718,11.86470526549880,1.4146667886116800,4.06679432304E-06,0.00027222104499849000,6.278309450669800
79,7597.69485,2113.85762,1765.28985,0.5580256,0.1577464,-0.0044076,-287.695200450862,,,[],C4H9NO,(2S)-2-aminobut-3-en-1-ol,C=CC(CO)N,C=C[C@H](N)CO,87.12,0,geom80,1,0.06599476,11.762547856049700,1.4146980976594400,1.4183595888693700,0.4009513524999980,-0.01120300166139440
993,7927.40187,5814.01538,3441.6102,-0.2941056,-6E-07,-0.0988478,-1024.56836586301,,,[],HP3,1H-triphosphirene,P1P=P1,P1=PP1,93.9293,0,geom994,1,0.065530725,12.626207054535000,1.4147006545762000,-0.7475418652839210,-1.52504787114E-06,-0.2512460449281210
1601,2562.39484,1264.20249,855.49007,-0.0056344,1.1797776,-0.9167784,-422.881289150549,,,[],C9H8O,"2,3-dihydroinden-1-one",C1CC(=O)C2=CC=CC=C21,O=C1CCc2ccccc21,132.16,0,geom1603,1,0.1007085,11.885247805776000,1.4147213157558300,-0.01432121620858540,2.9986955288311000,-2.3302182453785600
362,1967388406774.73,44803.35181,44803.35079,-0.0005351,0.7716425,0.0,-92.8744911663759,,,[],CH2N+,methylidyneazanium,C#[NH+],[CH+]=[N],28.033,1,geom363,2,0.047768995,12.59174846530690,1.4148387521981800,-0.00136008852641169,1.9613195865102500,0.0
1180,,,,,,,,,,[],C9H8Se,2-methyl-1-benzoselenophene,CC1=CC2=CC=CC=C2[Se]1,Cc1cc2ccccc2[se]1,195.13,0,geom1181,1,0.050004948,11.856483168927400,1.4148757735456200,,,
962,24037.85128,2331.40621,2238.2263,0.3123033,-0.0150391,0.6925315,-517.27490745017,,,[],C3H8S,propane-1-thiol,CCCS,CCCS,76.16,0,geom963,1,0.057011977,12.38419552533730,1.4148821406090200,0.7937958046916610,-0.03822557906476930,1.7602394829539800
1483,2134.18112,467.90804,396.16712,-0.0861159,0.3439145,-0.1140007,-823.227932278944,,,[],C11H10S,4-methyl-2-phenylthiophene,CC1=CSC(=C1)C2=CC=CC=C2,Cc1csc(-c2ccccc2)c1,174.26,0,geom1485,1,0.064702034,11.801734764516800,1.4149239102713000,-0.2188847832771750,0.8741434601319630,-0.2897608747391160
534,269316.9782,232811.73132,124868.68562,-0.3236681,6.2E-06,0.0,-342.522560096847,,,[],H2P-,phosphanide,[PH2-],[PH2-],32.99,-1,geom535,1,0.06380841,12.73456743547420,1.4149631588025100,-0.8226822447682140,1.575882800178E-05,0.0
612,2195.78396,712.42008,539.69921,0.0002507,0.4817399,-0.5124974,-727.690861699684,,,[],C10H9P,3-methylisophosphinoline,CC1=CC2=CC=CC=C2C=P1,Cc1cc2ccccc2cp1,160.15,0,geom613,1,0.06813576,11.79815835741580,1.4149842169380800,0.00063721583549133,1.2244606815636600,-1.302638448057980
1048,620491.11247,34263.4509,32470.43695,-0.7065383,0.6392499,0.0,-150.859215804841,,,[],H2O2,hydrogen peroxide,OO,[O]O,34.015,0,geom1049,2,0.050133366,12.852544403806800,1.4149998223843000,-1.7958412171564600,1.62481116520243,0.0
1213,9632.80197,2124.59393,1797.11724,-1.8E-06,-0.6901048,-2.8932037,-324.001509172819,,,[],C3H8NO2+,(2-methoxy-2-oxoethyl)azanium,COC(=O)C[NH3+],COC(=O)C[NH3+],90.1,1,geom1214,1,0.052263077,12.001796834759500,1.4150071225805900,-4.57514361342E-06,-1.754071426839160,-7.353790239098950
1115,16133.71158,1807.07714,1761.88498,0.1060195,-0.4069281,-1.7504028,-591.210954929534,,,[],C3H6OS,1-sulfinylpropane,CCC=S=O,CCC=S=O,90.15,0,geom1116,1,0.040145013,11.856640507850100,1.4150489771687900,0.269474687957212,-1.0343080543534100,-4.449080106295830
1669,8510.72142,3342.39159,2436.29032,5.46E-05,-0.0031111,0.829342,-232.765140317301,,,[],C6H7-,"2-methylcyclopenta-1,3-diene",CC1=C[CH-]C=C1,C[c-]1cccc1,79.12,-1,geom1671,1,0.061371394,11.750096118311600,1.4150506659088500,0.00013877935627374000,-0.00790762738650609,2.10797708591165
828,1354135349.65654,839.89495,839.89446,0.0003385,7.61E-05,2.1963256,-283.616121387994,,,[],C6HN,"hex-1-en-3,5-diynylideneazanide",C#CC#C[C+]=C=[N-],C#CC#C[C+]=C=[N-],87.08,0,geom829,1,0.04931502,11.864463263343000,1.4150527127310500,0.0008603811739681500,0.00019342690498959,5.582502801017140
919,28603.8201,2153.62782,2027.99218,6E-07,0.0326928,-0.2568552,-195.246471389907,,,[],C5H8,"(3E)-penta-1,3-diene",CC=CC=C,C=C/C=C/C,68.12,0,geom920,1,0.059835635,11.851679641437200,1.4150529024645600,1.52504787114E-06,0.08309680840267630,-0.6528607932520650
857,286429.44139,819.28291,816.94871,-0.0054241,-0.0010161,-0.9198359,-267.924754052249,,,[],C7H3+,"hepta-1,2-dien-4,6-diyne",C=C=[C+]C#CC#C,C#CC#C[C+]=C=C,87.1,1,geom858,1,0.06050014,11.856253455908000,1.4150559427890700,-0.01378668692975080,-0.00258266856977559,-2.3379896351552400
1103,46297.12468,22853.43325,17039.45655,2.75E-05,-2.6E-06,-1.0116178,-115.207352480652,,,[],C3H2,cyclopropyne,C1C#C1,C1#CC1,38.05,0,geom1104,1,0.041864906,12.590102059788600,1.4150635806641400,6.989802742725E-05,-6.60854077494E-06,-2.571275953828880
65,1792.18527,757.61105,536.06518,4.4E-05,0.386266,0.0374098,-785.148983551712,,,[],C10H10S,"3,6-dimethyl-1-benzothiophene",CC1=CC2=C(C=C1)C(=CS2)C,Cc1ccc2c(C)csc2c1,162.25,0,geom66,1,0.06300117,11.770361339675900,1.4150656320653400,0.0001118368438836,0.9817902349896050,0.09508622641628860
847,7239.62954,3007.15878,2329.77791,-0.1865371,-0.449636,-1.1375143,-588.211327266537,,,[],CH5NO2P+,aminomethyl-hydroxy-oxophosphanium,C(N)[P+](=O)O,NC[PH](=O)O,94.03,0,geom848,1,0.058592547,11.832248483018700,1.41508578281564,-0.4741300120727160,-1.1428607076465100,-2.8912729360105100
1787,7601.95499,3131.91233,2323.07241,-0.0408384,0.489676,0.3770766,-270.463534035118,,,[],C5H8O,"4-methyl-2,3-dihydrofuran",CC1=COCC1,CC1=COCC1,84.12,0,geom1789,1,0.05782948,11.864523624048600,1.4151203027124300,-0.10380085830127300,1.2446322355805800,0.9584331101445160
887,0,44026.96277,44026.96277,0.0,0.0,-0.3209633,-76.5759043002356,,,[],C2H2,acetylene,C#C,[C]#C,26.04,0,geom888,2,0.051893294,12.913388890983500,1.4151286017679200,0.0,0.0,-0.8158073289651150
215,8872.44576,1926.0111,1582.48808,-0.0008093,-7.22E-05,0.2430844,-269.599805389576,,,[],C7H5-,"5-ethynylcyclopenta-1,3-diene",C#C[C-]1C=CC=C1,C#C[c-]1cccc1,89.11,-1,geom216,1,0.057677392,11.792852980264200,1.4151424511840900,-0.0020570354035226700,-0.00018351409382718,0.6178589112122400
1660,8203.30585,968.97199,899.45261,0.2427292,-0.0763523,0.3010949,-324.539544305626,,,[],C5H7NO,N-but-2-ynylformamide,CC#CCNC=O,CC#CCN=CO,97.12,0,geom1662,1,0.05947221,11.794871406527800,1.4152134183090800,0.6169560828725260,-0.19406818761940400,0.7653068937601850
837,19552.23788,2909.90445,2573.34623,4.1E-06,-0.8899325,-1.1977582,-208.810557990585,,,[],C4H3N,but-3-ynenitrile,C#CCC#N,C#CCC#N,65.07,0,geom838,1,0.05589188,12.123386217249500,1.4152510329615200,1.042116045279E-05,-2.2619827743055000,-3.0443976550841300
190,15729.45163,4105.71091,3325.37988,-4.6E-06,0.2262175,1.6721472,-530.867400604786,,,[],C2H3NS,methyl thiocyanate,CSC#N,CSC#N,73.12,0,geom191,1,0.045534715,12.389725730607100,1.4152787355841500,-1.169203367874E-05,0.5749875279826880,4.250174212654520
983,4383986236.87217,4313.60316,4313.59892,-6.6E-06,0.0059069,-0.4588305,-169.803041298479,,,[],C3H2N+,prop-2-ynenitrilium,C#CC#[NH+],C#C[C+]=N,52.05,1,geom984,1,0.063280106,12.100221905467100,1.4153288056213300,-1.677552658254E-05,0.01501384211672810,-1.166230795398500
1095,298720.19153,7790.01925,7592.03433,0.4480679,-0.5543401,0.0,-796.911836816084,,,[],H2S2,,SS,[S]S,66.15,0,geom1096,2,0.03928597,12.540208272422900,1.4154052956566100,1.138874995035280,-1.4089919823208900,0.0
597,26492.00153,2470.12875,2417.29793,-0.1693502,-0.3519037,-1.1803329,-263.227767192738,,,[],C2H4N2O,hydroxymethylcyanamide,C(NC#N)O,N#CNCO,72.07,0,geom598,1,0.058209516,11.876283524476900,1.4154306611138600,-0.43044526997855500,-0.894449980885482,-3.0001069606358400
542,2926.81717,1334.40307,980.25782,-0.0280518,0.1088993,0.2860167,-706.741014279603,,,[],C6H8OS,(4-methylthiophen-3-yl)methanol,CC1=CSC=C1CO,Cc1cscc1CO,128.19,0,geom543,1,0.06777495,11.942502509897200,1.41551891605896,-0.07130056311940840,0.27679440938939400,0.7269819324091470
1668,2873.03473,960.39841,737.51156,0.2680845,1.1148046,-1.2034228,-401.755073596483,,,[],C9H7N,2-phenylprop-2-enenitrile,C=C(C#N)C1=CC=CC=C1,C=C(C#N)c1ccccc1,129.16,0,geom1670,1,0.0612463,11.866085614411200,1.4155214448039700,0.6814028266843860,2.8335506366118000,-3.0587956320355600
99,26076.91387,1215.29419,1178.72501,-0.0617237,0.0776899,0.3463058,-232.371657335162,,,[],,,,CC#CC#C[CH4+],,1,geom100,1,0.031262845,11.912698459189200,1.4155373619283500,-0.15688599547314000,0.19746802767346600,0.880221538422391
1584,8635.65451,2231.69824,1812.96924,0.0005724,-0.785898,-1.2786782,-285.291706367816,,,[],C4H5NO,propanoyl cyanide,CCC(=O)C#N,CCC(=O)C#N,83.09,0,geom1586,1,0.09501346,11.86750854021750,1.4155572525959000,0.0014548956690675600,-1.997553453055310,-3.2500757779718800
275,0,33182.14156,33182.14156,0.0,0.0,-3.7E-06,-76.8894690915229,,,[],C2H3+,ethene,C=[CH+],[CH]=[CH+],27.05,1,geom276,2,0.041823767,12.766501231104300,1.4156086456503600,0.0,0.0,-9.40446187203E-06
1272,27992.32133,4673.25465,4214.93138,-1E-07,-0.5121911,-1.5760971,-172.012537797718,,,[],C3H5N,propanenitrile,CCC#N,CCC#N,55.08,0,geom1273,1,0.08176318,12.105286538165900,1.4156121184034200,-2.5417464519E-07,-1.3018599111197600,-4.006039211774880
867,6012.50009,1410.40361,1217.35203,-0.4190384,0.1299523,-0.2354354,-611.910401123709,,,[],C4H11NS,(2R)-1-methylsulfanylpropan-2-amine,CC(CSC)N,CSC[C@@H](C)N,105.2,0,geom868,1,0.0432819,11.81545298405960,1.4156560912985600,-1.0650893664098500,0.33030579744124400,-0.5984170926016570
164,667166.30944,46347.31762,43336.76005,-0.5843532,0.6011948,0.0,-109.992956243633,,,[],H2N2,diazene,N=N,[N]=N,30.03,0,geom165,2,0.06285285,13.195596550425800,1.4157000347659900,-1.485277672756410,1.5280847498007300,0.0
1193,3067.23765,626.347,568.81393,-0.0010611,0.7211331,1.0118912,-462.145740032825,,,[],C10H10O,3-phenylcyclobutan-1-one,C1C(CC1=O)C2=CC=CC=C2,O=C1CC(c2ccccc2)C1,146.19,0,geom1194,1,0.052598994,11.839223722905700,1.4157108542268800,-0.00269704716011109,1.8329374982726500,2.571970867308830
358,18152.39769,2241.15519,2100.34419,1.64E-05,-0.493117,-2.7E-06,-233.59683212947,,,[],C4H10O,ethoxyethane,CCOCC,CCOCC,74.12,0,geom359,1,0.04389478,11.937390017385500,1.4158255902592000,4.168464181116E-05,-1.2533783851215700,-6.86271542013E-06
820,3095.97661,1434.15524,986.13278,2.13E-05,0.6157213,-1.4730499,-684.45492029311,,,[],C6H5NS,4-methylthiophene-3-carbonitrile,CC1=CSC=C1C#N,Cc1cscc1C#N,123.18,0,geom821,1,0.072908126,12.03206963306370,1.4159346883899000,5.413919942547E-05,1.5650074296342600,-3.7441193567966500
1729,0,1327.22714,1327.22714,0.0,0.0,-1.8668144,-245.629795331311,,,[],C5HN,"penta-2,4-diynenitrile",C#CC#CC#N,C#CC#CC#N,75.07,0,geom1731,1,0.056331784,12.161161683879100,1.4159435338132500,0.0,0.0,-4.744968877555830
651,21420.20475,1258.74475,1216.26889,-0.0039958,0.4723341,0.0340884,-270.402369153476,,,[],C5H8O,1-methoxybut-2-yne,CC#CCOC,CC#CCOC,84.12,0,geom652,1,0.079245836,11.911363760875100,1.4159451849132500,-0.01015631047250200,1.2005535227863800,0.08664406975094800
736,32748.47952,8969.5635,7778.02114,0.0505407,-0.0987963,0.0767711,-118.433768824049,,,[],C3H8,propane,CCC,[CH2]CC,44.1,0,geom737,2,0.05006293,12.087560619967300,1.4159883638168900,0.12846164490154200,-0.25111514498584800,0.19513267103346000
194,3126.85166,1031.71187,836.51343,0.1563931,-0.06556,-0.5223256,-400.71448013625,,,[],,,,CC#CC1C=CN=C1O,,0,geom195,1,0.048530404,11.794244398443100,1.415993180449360,0.3975116070266420,-0.16663689738656400,-1.3276192405365400
315,7942.2712,2345.95684,1888.99534,-0.5066737,0.012533,0.3836274,-285.303354570333,,,[],C4H5NO,3-oxobutanenitrile,CC(=O)CC#N,CC(=O)CC#N,83.09,0,geom316,1,0.06173384,11.902168201998400,1.4160114862688300,-1.287836079246050,0.031855708281662700,0.975083582801622
108,155919.0054,1223.65536,1223.41255,0.0630023,-0.0002939,2.6456701,-246.507728950387,,,[],,,,CC#C[C+]=C=[N],,1,geom109,2,0.041587535,11.809537051787100,1.4160597622839600,0.16013587248653900,-0.00074701928221341,6.724622589572920
1512,47064.44984,553.94465,547.50061,-5.1E-06,0.8666111,-0.7641789,-358.912365760411,,,[],,,,N#CC#CC#CC=O,,0,geom1514,1,0.07174718,11.968025220660100,1.4160909140496300,-1.296290690469E-05,2.202705688602160,-1.9423490076918400
940,11735.22167,4181.1073,3082.75995,-0.0001653,-1.1327551,1.501454,-265.808654823687,,,[],C3H2O2,prop-2-ynoic acid,C#CC(=O)O,C#CC(=O)O,70.05,0,geom941,1,0.049009163,11.988445761263100,1.4161311343923300,-0.00042015068849907,-2.8791762562966300,3.8163153771910600
1654,5418.44633,932.9661,795.92166,5.16E-05,-0.0698145,1.9481899,-358.902718994226,,,[],,,,C#CC#CC(=O)C#N,,0,geom1656,1,0.05682135,11.913323671542700,1.4161319926450500,0.00013115411691804,-0.17745075766617300,4.951804765952420
930,2861.13124,1181.57434,861.58037,0.1048059,-0.5149243,0.529075,-424.078071959022,,,[],C9H10O,"3,4-dihydro-2H-chromene",C1CC2=CC=CC=C2OC1,c1ccc2c(c1)CCCO2,134.17,0,geom931,1,0.03994345,11.845622684002800,1.4161895678467400,0.26639002446318600,-1.3088070125220900,1.3447745040389900
1187,6800.48695,1971.97415,1645.75909,0.1195908,-0.6770955,1.3089231,-320.72421685697,,,[],C4H7N3,[(3R)-3H-pyrazol-3-yl]methanamine,C1=CN=NC1CN,NC[C@H]1C=CN=N1,97.12,0,geom1188,1,0.052188996,11.804351528361100,1.4161994510246900,0.3039694915798830,-1.7210050847224600,3.3269506452349500
1796,10510.99527,4246.18169,3082.47749,4.8E-05,-0.9042873,2.380669,-303.542643154236,,,[],C2H3O3-,ethaneperoxoate,CC(=O)O[O-],CC(=O)O[O-],75.04,-1,geom1798,1,0.06050601,11.92071253865700,1.4162370995816800,0.0001220038296912,-2.298469036273230,6.051056983898320
54,20416.70198,3631.91191,3083.40974,0.0033999,0.1977876,-0.1774906,-551.89935936896,,,[],C2H4OS,hydroxysulfanylethene,C=CSO,C=CSO,76.12,0,geom55,1,0.059198905,12.282720684069400,1.4162489380158600,0.00864168376181481,0.5027259305298160,-0.4511361027956020
324,12274.6024,2620.74711,2375.74557,0.3227222,-0.340263,0.1715771,-233.591905533776,,,[],C4H10O,1-methoxypropane,CCCOC,CCCOC,74.12,0,geom325,1,0.062785394,11.937041968884500,1.4162676900728900,0.8202780067993620,-0.8648622729628500,0.4361054851522920
1145,23111.4104,21203.87517,13505.91137,0.6387424,0.4538695,-0.000474,-133.881874934096,,,[],C2H5N,aziridine,C1CN1,C1CN1,43.07,0,geom1146,1,0.050872225,12.05180749495750,1.416413148421580,1.6235212288780900,1.153621191250630,-0.0012047878182006000
1182,3195.49718,1424.8424,1025.37737,-0.0139339,0.1235249,-0.0257496,-308.130560299709,,,[],,,,C#CCC(C#C)C#C,,0,geom1183,1,0.05092835,12.623760515288100,1.4164256715816500,-0.03541644088612940,0.3139689762963020,-0.06544895443784420
33,628714.43186,44587.99683,41635.25319,-0.5011641,-0.0735084,0.0,-93.2008686626138,,,[],CH3N,methanimine,C=N,[C]=N,29.041,0,geom34,3,0.054878794,12.79169940408190,1.4164608308108700,-1.2738320729946600,-0.18683971488484600,0.0
1170,1694.25463,1114.91052,681.03591,-0.3452811,0.56596,-1.9841391,-457.12361729084,,,[],C9H8N2,"2,3-dihydro-1H-indole-4-carbonitrile",C1CNC2=CC=CC(=C21)C#N,N#Cc1cccc2c1CCN2,144.17,0,geom1171,1,0.043299142,11.739189714734800,1.41648266365307,-0.877617010833129,1.438526821917320,-5.043178517501060
1225,0,12146.85443,12146.85443,0.0,0.0,-0.5839951,-167.968330320705,,,[],CNO-,oxidoazaniumylidynemethane,[C-]#[N+][O-],[C-]#[N+][O-],42.017,-1,geom1226,1,0.05837695,12.15776007459840,1.4165168698627500,0.0,0.0,-1.4843674733519900
46,8619.16077,1508.09629,1388.99338,-0.4750819,-0.3608068,-0.1238255,-251.80781816163,,,[],C5H11N,(Z)-pent-3-en-1-amine,CC=CCCN,C/C=C\CCN,85.15,0,geom47,1,0.05717533,11.729907497262000,1.4165876099828600,-1.2075377336869100,-0.9170794037213930,-0.31473302527974300
998,17603.76429,1410.36719,1338.79111,-3.43E-05,-0.4420994,-0.2592534,-270.39975612928,,,[],C5H8O,4-methoxybut-1-yne,COCCC#C,C#CCCOC,84.12,0,geom999,1,0.06742177,11.97285450839730,1.4166031085711300,-8.718190330017E-05,-1.1237045813371200,-0.6589564095930120
1256,33201.28014,4646.29179,4214.98598,-0.4878827,0.0764327,-0.4282274,-191.797223722546,,,[],C3H4O,prop-2-yn-1-ol,C#CCO,C#CCO,56.06,0,geom1257,1,0.07754077,12.115135087364300,1.4166111076088100,-1.2400741216683900,0.19427254403413700,-1.0884454745563600
1930,17698.94885,2264.35474,2182.49703,-0.2379385,0.1555834,-1.0420096,-195.564461668512,,,[],C5H9+,pent-1-ene,CC[CH+]C=C,C=C[CH+]CC,69.12,1,geom1932,1,0.06069695,11.849205659286800,1.4166432693472100,-0.6047793381454080,0.3954535549245390,-2.6485242036457400
1459,6778.48959,2330.06422,1967.85047,-0.6633171,-0.3309754,-1.3565069,-249.38348968672,,,[],C5H7N,3-methylbut-3-enenitrile,CC(=C)CC#N,C=C(C)CC#N,81.12,0,geom1461,1,0.05646566,11.837585536773700,1.4167113219937800,-1.6859838854096000,-0.8412555486161830,-3.4478966000528700
674,2763.69808,2763.10523,1458.8645,-0.0810222,0.000125,-0.0005312,-268.815753178105,,,[],C7H4,"3-ethynylpenta-1,4-diyne",C#CC(C#C)C#C,C#CC(C#C)C#C,88.11,0,geom675,1,0.047187693,12.603346941005100,1.416723429190460,-0.2059378893751320,0.0003177183064875,-0.00135017571524928
561,15527.99214,1480.44864,1386.99219,-1.3E-05,-0.5795469,-0.2862446,-270.39697599501,,,[],C5H8O,3-ethoxyprop-1-yne,CCOCC#C,C#CCOCC,84.12,0,geom562,1,0.08467588,11.988549433158300,1.4167297515408500,-3.30427038747E-05,-1.473061276784640,-0.7275611964255350
1279,28972.69074,2293.87464,2184.60083,-0.0187347,0.2304954,1.2436733,-268.265088373247,,,[],C3H6O2,2-methoxyacetaldehyde,COCC=O,COCC=O,74.08,0,geom1280,1,0.08464094,11.910503977777900,1.4167346246362300,-0.047618857252410900,0.5858608651292710,3.161102197597760
