SMILES,SELFIES,COLUMN DENSITY,STD,anchor,distance,gpr_column,uncertainty
Oc1ccc2c(c1)CC2,[O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][Ring1][Branch1],12.136823977247222,1.428947093533469,CC=O,0.054705303,[12.13682398],[1.42894709]
C=C/C=C/CCN,[C][=C][/C][=C][/C][C][N],11.651683934622955,1.424860314158387,CC=O,0.054881774,[11.65168393],[1.42486031]
OC/C=C/CO,[O][C][/C][=C][/C][O],11.813932940534336,1.4370316112574488,CC=O,0.05504972,[11.81393294],[1.43703161]
O=CCCO,[O][=C][C][C][O],11.920396870671416,1.397433789889728,CC=O,0.055599455,[11.92039687],[1.39743379]
O=S=[OH+],[O][=S][=OH1+1],12.320849144902452,1.3743906341780765,CC=O,0.055926938,[12.32084914],[1.37439063]
CC,[C][C],12.418504896534891,1.3048251101072939,CC=O,0.056005687,[12.4185049],[1.30482511]
C#CC#CC(=O)CC#C,[C][#C][C][#C][C][=Branch1][C][=O][C][C][#C],12.043469349954606,1.4437271857774268,CC=O,0.05601,[12.04346935],[1.44372719]
C1=CC[SiH2]C=C1,[C][=C][C][SiH2][C][=C][Ring1][=Branch1],11.905789039583876,1.4016332151691875,CC=O,0.056085046,[11.90578904],[1.40163322]
CC=C1C=Cc2ccccc21,[C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],12.044786282424097,1.461614473729197,CC=O,0.0562035,[12.04478628],[1.46161447]
CN=N,[C][N][=N],12.273922521752965,1.3529896305339428,CC=O,0.05641435,[12.27392252],[1.35298963]
CC(C)=O,[C][C][Branch1][C][C][=O],11.915191837124173,1.4224299551292559,CC=O,0.056664787,[11.91519184],[1.42242996]
C/C=C\CN,[C][/C][=C][\C][N],11.823521336457269,1.4011601257646047,CC=O,0.05675771,[11.82352134],[1.40116013]
c1ccc2c(c1)CNN2,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][N][N][Ring1][=Branch1],12.113264615940981,1.4408830126444583,CC=O,0.05681844,[12.11326462],[1.44088301]
Cc1ccccc1Nc1cccs1,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=C][S][Ring1][Branch1],12.080843832988892,1.4652564999953486,C#[S+],0.02778253,[12.08084383],[1.4652565]
CC/C=N/O,[C][C][/C][=N][/O],11.965016641786471,1.3824623709187387,C#[S+],0.028045991,[11.96501664],[1.38246237]
[C-]#C[C-]=C=[CH+],[C-1][#C][C-1][=C][=CH1+1],12.113863391985673,1.3922715541582251,C#[S+],0.032423947,[12.11386339],[1.39227155]
CCc1cc2ccccc2o1,[C][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2],12.059680292599824,1.4596351384830368,C#[S+],0.032855537,[12.05968029],[1.45963514]
COOC,[C][O][O][C],11.978231541731354,1.3873957878336622,C#[S+],0.033997066,[11.97823154],[1.38739579]
CCC[NH3+],[C][C][C][NH3+1],12.02322545627637,1.3836108423945777,C#[S+],0.034296226,[12.02322546],[1.38361084]
CC(=O)c1ccc[se]1,[C][C][=Branch1][C][=O][C][=C][C][=C][Se][Ring1][Branch1],11.869068644444877,1.42991033871431,C#[S+],0.034969114,[11.86906864],[1.42991034]
C#CC#C,[C][#C][C][#C],12.328801442675456,1.3151228144401848,C#[S+],0.036842808,[12.32880144],[1.31512281]
C#Cc1ccccc1,[C][#C][C][=C][C][=C][C][=C][Ring1][=Branch1],11.8793039392089,1.4211900325491256,C#[S+],0.03697743,[11.87930394],[1.42119003]
CC1=CCCS1,[C][C][=C][C][C][S][Ring1][Branch1],11.937041968884547,1.4184638955962914,C#[S+],0.037795253,[11.93704197],[1.4184639]
N#CC#CC=O,[N][#C][C][#C][C][=O],11.858390644859247,1.3714184900608017,C#[S+],0.037844114,[11.85839064],[1.37141849]
CCOC,[C][C][O][C],11.938785648716753,1.3743834137421456,C#[S+],0.03789033,[11.93878565],[1.37438341]
C[N+](C)=CO,[C][N+1][Branch1][C][C][=C][O],11.898798071676325,1.4109048790606855,C#[S+],0.038095836,[11.89879807],[1.41090488]
[OH3+],[OH3+1],12.82545828221896,1.3229959841464187,C#[S+],0.038771942,[12.82545828],[1.32299598]
C#CC#[NH+],[C][#C][C][#NH1+1],11.731477135076455,1.0590238865677781,C#[S+],0.038997944,[11.73147714],[1.05902389]
[S]S,[SH0][S],12.956520396163638,1.3328430624863392,C#[S+],0.03928597,[12.9565204],[1.33284306]
C[SiH3],[C][SiH3],12.430033733573618,1.3305015665696274,C#[S+],0.039949983,[12.43003373],[1.33050157]
C#C[C+]=C=C,[C][#C][C+1][=C][=C],12.107447564905476,1.385012316598412,C#[S+],0.04066214,[12.10744756],[1.38501232]
C=[OH+],[C][=OH1+1],12.286301481179935,1.0812836568771693,C#[S+],0.040665694,[12.28630148],[1.08128366]
[PH2+],[PH2+1],12.98871059505059,1.3189394006912183,C#[S+],0.040834974,[12.9887106],[1.3189394]
C=CC1C=CCC1,[C][=C][C][C][=C][C][C][Ring1][Branch1],11.840804361249178,1.4171549281998377,C#[S+],0.04133233,[11.84080436],[1.41715493]
COc1ccc2c(c1)C=CCC2,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][C][Ring1][#Branch1],12.137811377260144,1.4552770249076228,C#[S+],0.041443545,[12.13781138],[1.45527702]
COC=COC,[C][O][C][=C][O][C],11.828147736658432,1.4125111980563756,C#[S+],0.041788165,[11.82814774],[1.4125112]
C1#CC1,[C][#C][C][Ring1][Ring1],12.397377960493726,1.3386178437597196,C#[S+],0.041864906,[12.39737796],[1.33861784]
C=C[CH2+],[C][=C][CH2+1],12.639550731053143,1.3289239393491696,C#[S+],0.042127848,[12.63955073],[1.32892394]
CC1=CCSC1,[C][C][=C][C][S][C][Ring1][Branch1],11.91313908285638,1.4158255902591967,C#[S+],0.042291198,[11.91313908],[1.41582559]
C=C(O)c1ccccc1,[C][=C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1],11.938632415866655,1.4387887819968288,C#[S+],0.042552453,[11.93863242],[1.43878878]
N#CCSCc1ccccc1,[N][#C][C][S][C][C][=C][C][=C][C][=C][Ring1][=Branch1],12.013456076637024,1.4471934027933102,C=S,0.03496514,[12.01345608],[1.4471934]
C#CC#CCC#CC#N,[C][#C][C][#C][C][C][#C][C][#N],12.234229852383217,1.3787032014401093,C=S,0.0363394,[12.23422985],[1.3787032]
C#CC=CC=CC#C,[C][#C][C][=C][C][=C][C][#C],11.81296858022688,1.4063990588504307,C=S,0.036918946,[11.81296858],[1.40639906]
C=CC[SiH3],[C][=C][C][SiH3],12.082072942533827,1.3546863933737692,C=S,0.038364038,[12.08207294],[1.35468639]
c1ccc2c(c1)SCS2,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][C][S][Ring1][=Branch1],12.182093000280618,1.4486437701526664,C=S,0.03881623,[12.182093],[1.44864377]
Cc1ccc(O)cc1,[C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],11.910388330839973,1.4275034536904283,C=S,0.038967155,[11.91038833],[1.42750345]
[CH+]=C,[CH1+1][=C],12.706211383531699,1.323252320807266,C=S,0.039220627,[12.70621138],[1.32325232]
CC(N)=C1C=CC=C1,[C][C][Branch1][C][N][=C][C][=C][C][=C][Ring1][Branch1],11.892085595711483,1.4339227097513965,C=S,0.040072463,[11.8920856],[1.43392271]
CCC=S=O,[C][C][C][=S][=O],11.84053806929569,1.4060091522818814,C=S,0.040145013,[11.84053807],[1.40600915]
C[C@H]1N=CCS1,[C][C@H1][N][=C][C][S][Ring1][Branch1],11.940585521062824,1.4083656103588842,C=S,0.040586933,[11.94058552],[1.40836561]
C#CC(=C)O,[C][#C][C][=Branch1][C][=C][O],11.859560724762371,1.398284230843541,C=S,0.04152586,[11.85956072],[1.39828423]
C=CCCCN,[C][=C][C][C][C][N],11.744350902109293,1.414405722626492,C=S,0.04222484,[11.7443509],[1.41440572]
C#CCON,[C][#C][C][O][N],11.963998423710159,1.3713566444657541,C=S,0.04329861,[11.96399842],[1.37135664]
C=C=O,[C][=C][=O],12.344818611493942,1.325670274255286,C=S,0.043537695,[12.34481861],[1.32567027]
C=[C][CH2+],[C][=CH0][CH2+1],12.424356447540807,1.34083124091495,C=S,0.043709792,[12.42435645],[1.34083124]
Cc1ccc2cccc-2cc1C,[C][C][=C][C][=C][C][=C][C][=C][Ring1][Branch1][C][=C][Ring1][#Branch2][C],12.046419855615195,1.4580193550083065,C=S,0.04373715,[12.04641986],[1.45801936]
C=Cc1ccc(C)s1,[C][=C][C][=C][C][=C][Branch1][C][C][S][Ring1][=Branch1],11.950199777449729,1.4308749681011292,C=S,0.044240903,[11.95019978],[1.43087497]
CCOC#N,[C][C][O][C][#N],12.04417131558387,1.3848449318121918,C=S,0.045557585,[12.04417132],[1.38484493]
[N-]=[N+]=NC1CC1,[N-1][=N+1][=N][C][C][C][Ring1][Ring1],12.102713154159915,1.4168020791903768,C=S,0.045825765,[12.10271315],[1.41680208]
O/C=C/CCO,[O][/C][=C][/C][C][O],11.82072116054828,1.4345568076115085,C=S,0.046278227,[11.82072116],[1.43455681]
CCCc1cccs1,[C][C][C][C][=C][C][=C][S][Ring1][Branch1],11.926375081399163,1.4312896286187344,C=S,0.04631828,[11.92637508],[1.43128963]
C#CCS,[C][#C][C][S],12.403351607297822,1.3359711739797813,C=S,0.046705715,[12.40335161],[1.33597117]
C=CN=C=S,[C][=C][N][=C][=S],11.79006314138891,1.3862222860338889,C=S,0.047158696,[11.79006314],[1.38622229]
CC=CC,[C][C][=C][C],11.910347039551683,1.3560098906243743,C=S,0.047384657,[11.91034704],[1.35600989]
N=C=[S+],[N][=C][=S+1],12.393962114653705,1.3524047706858544,C=S,0.04786373,[12.39396211],[1.35240477]
CC(C)C,[C][C][Branch1][C][C][C],11.961255290493495,1.4322355289965214,C=S,0.04813891,[11.96125529],[1.43223553]
[C]#CC#CC#CC#C,[CH0][#C][C][#C][C][#C][C][#C],12.03069370645411,1.1028186886143274,C=S,0.048182353,[12.03069371],[1.10281869]
C1=CNC=CC1,[C][=C][N][C][=C][C][Ring1][=Branch1],11.829354102577256,1.417640182818028,C=S,0.048371352,[11.8293541],[1.41764018]
C/C=C\CC,[C][/C][=C][\C][C],11.821617634232659,1.3940476513582563,C=S,0.048666894,[11.82161763],[1.39404765]
C#CC#CC(=O)C#C,[C][#C][C][#C][C][=Branch1][C][=O][C][#C],12.010886760206596,1.4190594825557747,C=S,0.048712738,[12.01088676],[1.41905948]
C=CCC=O,[C][=C][C][C][=O],11.740605408654696,1.3813237812016137,C=S,0.048924673,[11.74060541],[1.38132378]
[SiH]#[S+],[SiH1][#S+1],13.017577579210949,1.3319775754147916,C=S,0.04896972,[13.01757758],[1.33197758]
CC1C=C1,[C][C][C][=C][Ring1][Ring1],12.141110791154507,1.3980669757786337,C=S,0.04931979,[12.14111079],[1.39806698]
C1#C[SiH2]1,[C][#C][SiH2][Ring1][Ring1],12.391483083214492,1.3792996658804524,C=S,0.04958874,[12.39148308],[1.37929967]
CC#CC#CC#[NH+],[C][C][#C][C][#C][C][#NH1+1],11.96635161555916,1.350636981208137,C=S,0.049860787,[11.96635162],[1.35063698]
C#CC(C#C)C#CC=O,[C][#C][C][Branch1][Ring1][C][#C][C][#C][C][=O],12.17251165926732,1.4254859602145022,C=S,0.050251313,[12.17251166],[1.42548596]
[SH+],[SH1+1],12.969734403561453,1.3155425060657575,C=S,0.05028446,[12.9697344],[1.31554251]
Cc1ccc2sc(N)cc2c1,[C][C][=C][C][=C][S][C][Branch1][C][N][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],12.078932222113497,1.459934724913325,C=S,0.050865795,[12.07893222],[1.45993472]
C1CN1,[C][C][N][Ring1][Ring1],12.184332543961025,1.3783701040566962,C=S,0.050872225,[12.18433254],[1.3783701]
[C+]#C[C]=C=C,[C+1][#C][CH0][=C][=C],12.218206061820672,1.4093626831971582,C=S,0.0510383,[12.21820606],[1.40936268]
C#CCC=CC,[C][#C][C][C][=C][C],11.888583245314061,1.3743465175898013,C=S,0.05114312,[11.88858325],[1.37434652]
N#CC=CC=CC#N,[N][#C][C][=C][C][=C][C][#N],11.70725439178238,1.4044716737525331,C=S,0.051236548,[11.70725439],[1.40447167]
CSC,[C][S][C],12.267724636711812,1.3492556263864353,C=S,0.05154816,[12.26772464],[1.34925563]
CCC(=O)[OH2+],[C][C][C][=Branch1][C][=O][OH2+1],11.901499353912701,1.4318967254249053,C=S,0.0516093,[11.90149935],[1.43189673]
[SiH3]N=C=S,[SiH3][N][=C][=S],12.105397420627954,1.3681284185191682,C=S,0.05176971,[12.10539742],[1.36812842]
C1=COCC1,[C][=C][O][C][C][Ring1][Branch1],11.883744120710167,1.3967381601501512,C=S,0.051954497,[11.88374412],[1.39673816]
O=C1CSC1,[O][=C][C][S][C][Ring1][Ring2],12.007789287202085,1.408616889598106,C=S,0.052030213,[12.00778929],[1.40861689]
C#CC1CC=CC1,[C][#C][C][C][C][=C][C][Ring1][Branch1],11.98022148586108,1.4202549041471457,C=S,0.052307513,[11.98022149],[1.4202549]
[C+]S,[C+1][S],12.925080962353267,1.3440480348584,C=S,0.0524017,[12.92508096],[1.34404803]
C=CN=O,[C][=C][N][=O],11.910718803507237,1.3644571186299064,C=S,0.052555773,[11.9107188],[1.36445712]
[N-]=O,[N-1][=O],12.8002215639362,1.3240908796826059,C=S,0.052596007,[12.80022156],[1.32409088]
CC(N)=CC#N,[C][C][Branch1][C][N][=C][C][#N],11.846361034585339,1.4230445053447398,C=S,0.05272054,[11.84636103],[1.42304451]
C/C=C\C=C\C,[C][/C][=C][\C][=C][\C],11.776903117241961,1.4247068821286066,C=S,0.05275619,[11.77690312],[1.42470688]
C#CCCC=C,[C][#C][C][C][C][=C],12.019668191612173,1.376108536277577,C=S,0.053022545,[12.01966819],[1.37610854]
C/C=C/CO,[C][/C][=C][/C][O],11.801419357109996,1.4151424511840938,C=S,0.053179264,[11.80141936],[1.41514245]
C=CC/C=C\C,[C][=C][C][/C][=C][\C],11.721919900484165,1.3994712777297946,C=S,0.053227924,[11.7219199],[1.39947128]
N#Cc1cccc2ccccc12,[N][#C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1],12.022785657584276,1.4663947356054445,C=S,0.053486325,[12.02278566],[1.46639474]
[S-]S,[S-1][S],12.95406061635811,1.3466925273471537,C=S,0.053502187,[12.95406062],[1.34669253]
N#CSCN,[N][#C][S][C][N],11.87845403691177,1.3942386707504177,S=O,0.032475606,[11.87845404],[1.39423867]
N#CC1CO1,[N][#C][C][C][O][Ring1][Ring1],12.103172561891537,1.4057652519061157,S=O,0.03859831,[12.10317256],[1.40576525]
CC1=CSCC1,[C][C][=C][S][C][C][Ring1][Branch1],11.915724367451633,1.4150529024645602,S=O,0.038631417,[11.91572437],[1.4150529]
C=C[N+](=O)[O-],[C][=C][N+1][=Branch1][C][=O][O-1],11.68789591222114,1.4111072168694936,S=O,0.041452177,[11.68789591],[1.41110722]
C#CC#CCC#CC#C,[C][#C][C][#C][C][C][#C][C][#C],12.120694206376672,1.3748536185659896,S=O,0.043227937,[12.12069421],[1.37485362]
N#Cc1cccc2c1CCN2,[N][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][Ring1][Branch1],12.025832730743037,1.4519902148478434,S=O,0.043299142,[12.02583273],[1.45199021]
CC=CCc1ccccc1,[C][C][=C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],11.980749920164538,1.4445432931044642,S=O,0.04367361,[11.98074992],[1.44454329]
N=O,[N][=O],12.520523962708719,1.3314991249972774,S=O,0.044945933,[12.52052396],[1.33149912]
[C-]#CC#CC#[S+],[C-1][#C][C][#C][C][#S+1],11.994559241138994,1.3671567014494297,S=O,0.044999514,[11.99455924],[1.3671567]
N#CCc1coc2ccccc12,[N][#C][C][C][=C][O][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1],12.050567681019317,1.4651079400234217,S=O,0.04557045,[12.05056768],[1.46510794]
[CH2-]C=C=[N-],[CH2-1][C][=C][=N-1],12.47156903378278,1.369524306255909,S=O,0.04740254,[12.47156903],[1.36952431]
O=[N+]([O-])[O-],[O][=N+1][Branch1][C][O-1][O-1],11.941147939092556,1.4246505987007823,S=O,0.047514405,[11.94114794],[1.4246506]
C=CN(C=C)C=C,[C][=C][N][Branch1][Ring1][C][=C][C][=C],11.866085614411212,1.425037638722456,S=O,0.047622904,[11.86608561],[1.42503764]
CC(=O)O,[C][C][=Branch1][C][=O][O],11.831721731929093,1.411779293818319,S=O,0.04830308,[11.83172173],[1.41177929]
[C]#[O+],[CH0][#O+1],12.61415457370321,1.3504637565531763,S=O,0.048509065,[12.61415457],[1.35046376]
Cc1cc2ccccc2[se]1,[C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Se][Ring1][=Branch2],12.001865344746538,1.4418881824099523,S=O,0.050004948,[12.00186534],[1.44188818]
Cc1cscc1CN,[C][C][=C][S][C][=C][Ring1][Branch1][C][N],11.868989782902263,1.4265165199274001,S=O,0.050603036,[11.86898978],[1.42651652]
C#CCC(C#C)C#C,[C][#C][C][C][Branch1][Ring1][C][#C][C][#C],12.214947828513177,1.422219502296514,S=O,0.05092835,[12.21494783],[1.4222195]
CC(C)[O-],[C][C][Branch1][C][C][O-1],11.878823646193517,1.4189154817407132,S=O,0.050943244,[11.87882365],[1.41891548]
C=C1C=Cc2ccccc21,[C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],12.020130384222941,1.4554368237687278,S=O,0.051113326,[12.02013038],[1.45543682]
[NH2+],[NH2+1],12.936739595681148,1.3224947778916396,S=O,0.05137348,[12.9367396],[1.32249478]
C=CC1CO1,[C][=C][C][C][O][Ring1][Ring1],12.037836937921407,1.4082347579612589,S=O,0.051514003,[12.03783694],[1.40823476]
NC[C@H]1C=CN=N1,[N][C][C@H1][C][=C][N][=N][Ring1][Branch1],11.85238547986382,1.4205238687603652,S=O,0.052188996,[11.85238548],[1.42052387]
CC=CC=O,[C][C][=C][C][=O],11.72385287409558,1.384494434735664,S=O,0.052208476,[11.72385287],[1.38449443]
C[C+]=[N],[C][C+1][=NH0],12.391257396743818,1.3453664861601928,S=O,0.052320372,[12.3912574],[1.34536649]
C1=CC=C2C=CC=CC(=C1)C2,[C][=C][C][=C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][#Branch2][C][Ring1][Branch2],12.09219602942045,1.4472852023326193,S=O,0.05251304,[12.09219603],[1.4472852]
Nc1ccco1,[N][C][=C][C][=C][O][Ring1][Branch1],11.82552647827469,1.4201467347726697,S=O,0.052566122,[11.82552648],[1.42014673]
COc1ccc2sc(N)cc2c1,[C][O][C][=C][C][=C][S][C][Branch1][C][N][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],12.070125269310983,1.4718282090854482,S=O,0.052587345,[12.07012527],[1.47182821]
O=C1CC(c2ccccc2)C1,[O][=C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2],12.070423758459674,1.4697793965248382,S=O,0.052598994,[12.07042376],[1.4697794]
C[C@@H](N)c1cccs1,[C][C@@H1][Branch1][C][N][C][=C][C][=C][S][Ring1][Branch1],11.903932705110371,1.4316326231598755,S=O,0.05263507,[11.90393271],[1.43163262]
CC(=O)NO,[C][C][=Branch1][C][=O][N][O],11.813611059901506,1.4304986734600973,S=O,0.0530932,[11.81361106],[1.43049867]
CC=C1C=CC=C1,[C][C][=C][C][=C][C][=C][Ring1][Branch1],11.813562911182553,1.4104726267110061,S=O,0.053404488,[11.81356291],[1.41047263]
C[C@H]1CO1,[C][C@H1][C][O][Ring1][Ring1],12.234752792588203,1.4044144603552373,S=O,0.05355808,[12.23475279],[1.40441446]
C=C=N,[C][=C][=N],12.52530259122671,1.3392575523099177,S=O,0.053758595,[12.52530259],[1.33925755]
C=CC,[C][=C][C],12.38304983320074,1.3186314240232813,S=O,0.053837854,[12.38304983],[1.31863142]
CNC=O,[C][N][C][=O],11.714853285452152,1.3756685188353788,S=O,0.05422072,[11.71485329],[1.37566852]
C#CP,[C][#C][P],12.43360513365496,1.3435967970326463,S=O,0.054482885,[12.43360513],[1.3435968]
N#CCCS,[N][#C][C][C][S],12.024340309315333,1.3666005529282172,S=O,0.05452589,[12.02434031],[1.36660055]
N#CC[C@@H]1CO1,[N][#C][C][C@@H1][C][O][Ring1][Ring1],12.129580320012174,1.4102704716229086,S=O,0.054543816,[12.12958032],[1.41027047]
[C+]=N,[C+1][=N],12.761020335072319,1.363946161407178,S=O,0.054683253,[12.76102034],[1.36394616]
c1ccc2ccccc2c1,[C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],12.02932221756382,1.4487658126483918,S=O,0.05473128,[12.02932222],[1.44876581]
[NH3+]O,[NH3+1][O],12.683638005537157,1.3415860233748398,S=O,0.05473748,[12.68363801],[1.34158602]
CC=CCOC,[C][C][=C][C][O][C],11.776416184510182,1.4067786547208967,[C]#CC#C,0.036133744,[11.77641618],[1.40677865]
C=C,[C][=C],12.810864984673348,1.3146632795898026,[C]#CC#C,0.04194516,[12.81086498],[1.31466328]
CCON,[C][C][O][N],11.876378842562572,1.380793079182877,[C]#CC#C,0.04572499,[11.87637884],[1.38079308]
O=CC#CCC=O,[O][=C][C][#C][C][C][=O],11.868059880167545,1.3980364316386333,[C]#CC#C,0.04766324,[11.86805988],[1.39803643]
C[CH]C,[C][CH1][C],12.470051073956524,1.3556522393212964,[C]#CC#C,0.04961248,[12.47005107],[1.35565224]
N#C[S-],[N][#C][S-1],12.565743374928227,1.3350271939869287,[C]#CC#C,0.05176596,[12.56574337],[1.33502719]
COC(=O)C[NH3+],[C][O][C][=Branch1][C][=O][C][NH3+1],11.893724132783682,1.440802168027574,[C]#CC#C,0.052263077,[11.89372413],[1.44080217]
O=N[O-],[O][=N][O-1],12.378830308405615,1.362293697625549,[C]#CC#C,0.05288335,[12.37883031],[1.3622937]
CCNC=O,[C][C][N][C][=O],11.729872628069051,1.406046378442141,[C]#CC#C,0.05378995,[11.72987263],[1.40604638]
COC=CC=O,[C][O][C][=C][C][=O],11.718251283688433,1.4030377711664597,[C]#CC#C,0.053845394,[11.71825128],[1.40303777]
C=C/C=C/CCO,[C][=C][/C][=C][/C][C][O],11.705607435935658,1.4232321326365165,[C]#CC#C,0.05458295,[11.70560744],[1.42323213]
C=C[C@@H](O)CC,[C][=C][C@@H1][Branch1][C][O][C][C],11.907484081315877,1.4200046638230495,[C]#CC#C,0.05506563,[11.90748408],[1.42000466]
C#CCN=C=S,[C][#C][C][N][=C][=S],11.807128006720486,1.386349741071828,[C]#CC#C,0.055106025,[11.80712801],[1.38634974]
C[C@H](N)c1cccs1,[C][C@H1][Branch1][C][N][C][=C][C][=C][S][Ring1][Branch1],11.905243137110453,1.4286094187910579,[C]#CC#C,0.05556783,[11.90524314],[1.42860942]
CC1CS1,[C][C][C][S][Ring1][Ring1],12.153400842095953,1.4174905523890964,[C]#CC#C,0.05572938,[12.15340084],[1.41749055]
C#CC(C#C)CC#CC,[C][#C][C][Branch1][Ring1][C][#C][C][C][#C][C],12.19240002007409,1.4348777426117654,[C]#CC#C,0.055910908,[12.19240002],[1.43487774]
CC#CC#CCO,[C][C][#C][C][#C][C][O],12.182957293703032,1.3635213777845527,[C]#CC#C,0.057394646,[12.18295729],[1.36352138]
O=[PH]=O,[O][=PH1][=O],12.4272071839996,1.3558828462422003,[C]#CC#C,0.05750873,[12.42720718],[1.35588285]
[C-]#[N+][O-],[C-1][#N+1][O-1],12.115411127605418,1.3566882350727014,[C]#CC#C,0.05837695,[12.11541113],[1.35668824]
CC1=Cc2ccccc2[C@H]1O,[C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Ring1][=Branch2][O],12.037613616103298,1.4544220746869498,[C]#CC#C,0.058527183,[12.03761362],[1.45442207]
C#CCC#CC#CC=O,[C][#C][C][C][#C][C][#C][C][=O],12.033950232807898,1.40165640504529,[C]#CC#C,0.058699083,[12.03395023],[1.40165641]
C#CCC=C,[C][#C][C][C][=C],12.11394642124838,1.3394972594831722,[C]#CC#C,0.05893998,[12.11394642],[1.33949726]
C#COC,[C][#C][O][C],12.26030077718487,1.3335765844742533,[C]#CC#C,0.060172774,[12.26030078],[1.33357658]
CC(C)C=CO,[C][C][Branch1][C][C][C][=C][O],11.88243406236868,1.433297823643527,[C]#CC#C,0.060555328,[11.88243406],[1.43329782]
c1ccccc1,[C][=C][C][=C][C][=C][Ring1][=Branch1],11.859401823148854,1.4131522819102111,[C]#CC#C,0.060732447,[11.85940182],[1.41315228]
c1ccc2c(c1)CCC2,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][Ring1][=Branch1],12.192344089700434,1.4379287578463522,[C]#CC#C,0.06094345,[12.19234409],[1.43792876]
c1ccc2c(c1)NCCO2,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][C][O][Ring1][#Branch1],12.143875948392017,1.4337665789202847,[C]#CC#C,0.06168883,[12.14387595],[1.43376658]
[C+]#CC#CC#N,[C+1][#C][C][#C][C][#N],12.277320323230764,1.3524409333384375,[C]#CC#C,0.062131707,[12.27732032],[1.35244093]
c1ccc2c(c1)CCNC2,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][N][C][Ring1][#Branch1],12.134834435126542,1.440437661754006,[C]#CC#C,0.06425294,[12.13483444],[1.44043766]
C=CCCNC,[C][=C][C][C][N][C],11.731037615872562,1.4154306611138578,[C]#CC#C,0.06607983,[11.73103762],[1.41543066]
C=CC(C)C,[C][=C][C][Branch1][C][C][C],11.818060028773345,1.4234378818987516,[C]#CC#C,0.06683568,[11.81806003],[1.42343788]
[C-]#[N+]O,[C-1][#N+1][O],12.219043569411516,1.3580863804792407,[C]#CC#C,0.06822917,[12.21904357],[1.35808638]
C#CCC#CC#CCO,[C][#C][C][C][#C][C][#C][C][O],12.094555673489614,1.3926428556612396,[C]#CC#C,0.06922762,[12.09455567],[1.39264286]
S=C[S-],[S][=C][S-1],12.578068947812728,1.3649476192580898,[C]#CC#C,0.069949396,[12.57806895],[1.36494762]
CCCC=CCO,[C][C][C][C][=C][C][O],11.84987014453527,1.4305217104184835,[C]#CC#C,0.07056277,[11.84987014],[1.43052171]
[C+]#CC#C[S-],[C+1][#C][C][#C][S-1],12.373211153669276,1.3642116455209883,[C]#CC#C,0.07193222,[12.37321115],[1.36421165]
CCSC=O,[C][C][S][C][=O],11.887050630192675,1.4016434320927464,[C]#CC#C,0.07264508,[11.88705063],[1.40164343]
CC1=Cc2ccccc2[C@@H]1O,[C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@H1][Ring1][=Branch2][O],12.038732830689112,1.4556944812859327,[C]#CC#C,0.07377352,[12.03873283],[1.45569448]
C=CN,[C][=C][N],12.24085818022573,1.3396738583169647,[C]#CC#C,0.073963836,[12.24085818],[1.33967386]
O=C1CCC=C1c1ccccc1,[O][=C][C][C][C][=C][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],12.083061912143709,1.4601764992623447,[C]#CC#C,0.0745076,[12.08306191],[1.4601765]
C#CCOC(C#C)C#C,[C][#C][C][O][C][Branch1][Ring1][C][#C][C][#C],12.177752069922569,1.4291264624647428,[C]#CC#C,0.07491101,[12.17775207],[1.42912646]
